pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,grade,results,toks_source,toks_target,n_toks_source,n_toks_target,ant_logit,cohyp_logit,hyp_logit,mero_logit,no-rel_logit,r-hyp_logit,syn_logit,ant,cohyp,hyp,mero,no-rel,r-hyp,syn,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
4,no-rel,Ġrandom,4,no-rel,Ġrandom,lobby,silk,0.6,True,['Ġlobby'],['Ġsilk'],1,1,48.037468,53.994312,49.697014,49.15025,58.018066,51.136303,52.152397,4.528504e-05,0.017497636,0.00023805998,0.00013779379,0.9783035,0.0010040648,0.0027736127,0.17193326,4,2,Ġrandom,Ġcoordinated,Ġequivalent,Ġmajor,Ġsubclass,Ġpart,random,Ġrandomly,Ġrandomized,Ġcontrary,Ġunrelated,Ġarbitrary,Ġsimilar,Ġsporadic
2,hyp,Ġsubclass,2,hyp,Ġsubclass,teacher,professional,5.69,True,['Ġteacher'],['Ġprofessional'],1,1,50.66551,55.005005,61.255222,53.263176,52.959103,53.087185,56.895786,2.4786646e-05,0.0019003659,0.98462796,0.00033294348,0.00024564794,0.0002792149,0.012589055,0.12910993,2,8,Ġsubclass,Ġequivalent,Ġcoordinated,Ġpart,Ġmajor,Ġrandom,Ġrelated,Ġother,Ġcontrary,Ġsimilar,Ġunrelated,Ġcomparable,related,Ġtype
6,syn,Ġequivalent,2,hyp,Ġsubclass,fault,failure,2.67,False,['Ġfault'],['Ġfailure'],1,1,52.63901,53.87535,57.390663,52.148582,51.80249,54.909275,57.540794,0.0037668287,0.012969145,0.43610597,0.0023066693,0.0016318468,0.03647026,0.50674933,1.3402466,8,7,Ġequivalent,Ġsubclass,Ġmajor,Ġcoordinated,Ġcontrary,Ġpart,Ġrandom,Ġcoordinate,Ġrelated,Ġcomparable,Ġsimilar,ĠMajor,Ġunrelated,Ġor
2,hyp,Ġsubclass,2,hyp,Ġsubclass,orchid,flower,5.92,True,"['Ġor', 'chid']",['Ġflower'],2,1,48.01849,55.52663,63.10513,53.1525,52.77083,52.20047,55.148838,2.8024556e-07,0.00051083753,0.9990403,4.7556638e-05,3.246782e-05,1.83548e-05,0.00035011413,0.012450912,1,4,Ġsubclass,Ġcoordinated,Ġequivalent,Ġpart,Ġrandom,Ġmajor,Ġclass,Ġrelated,Ġcoordinate,Ġtype,Ġsimilar,Ġspecific,Ġcoordination,Ġcombination
2,hyp,Ġsubclass,2,hyp,Ġsubclass,pluto,planet,5.0,True,"['Ġpl', 'uto']",['Ġplanet'],2,1,45.377037,52.596375,60.665512,49.13829,50.0553,48.489193,52.775414,2.2907825e-07,0.00031282558,0.9992731,9.850889e-06,2.4644974e-05,5.147259e-06,0.00037416047,0.009586188,3,3,Ġsubclass,Ġequivalent,Ġcoordinated,Ġrandom,Ġpart,Ġmajor,Ġgroup,Ġclass,Ġcoordinate,Ġrelated,Ġperiodic,Ġtype,Ġsecondary,Ġminor
2,hyp,Ġsubclass,2,hyp,Ġsubclass,build,create,5.21,True,['Ġbuild'],['Ġcreate'],1,1,49.085747,53.589615,57.304424,50.268963,53.407314,53.55218,54.45861,0.00023911684,0.021608032,0.88702625,0.00078068237,0.018007074,0.020814119,0.051524676,0.7249729,12,6,Ġsubclass,Ġequivalent,Ġcoordinated,Ġmajor,Ġrandom,Ġpart,Ġcontrary,Ġcoordinate,Ġsimilar,Ġcomparable,major,Ġrelated,Ġspecific,Ġindependent
5,r-hyp,Ġmajor,5,r-hyp,Ġmajor,communication,language,3.23,True,['Ġcommunication'],['Ġlanguage'],1,1,48.614174,52.440254,55.929253,53.380642,52.153152,58.062,54.562214,6.7726905e-05,0.0031074688,0.10177932,0.007958148,0.0023319544,0.8588159,0.025939533,0.76346934,3,6,Ġmajor,Ġsubclass,Ġequivalent,Ġpart,Ġcoordinated,Ġrandom,ĠMajor,major,Ġmain,Ġrelated,Ġcoordinate,Ġother,Ġcontrary,Ġminor
1,cohyp,Ġcoordinated,3,mero,Ġpart,intestine,stomach,1.23,False,['Ġintestine'],['Ġstomach'],1,1,50.58233,56.408794,51.957603,53.60485,51.11852,52.195683,52.791492,0.0026281609,0.89136136,0.010397432,0.0539904,0.004492792,0.013192362,0.02393754,0.7125812,1,6,Ġcoordinated,Ġpart,Ġequivalent,Ġmajor,Ġsubclass,Ġrandom,Ġcontrary,Ġor,Ġcoordinate,Ġcombined,Ġcoordinating,Ġsimilar,Ġsynchronized,Ġcoordination
1,cohyp,Ġcoordinated,3,mero,Ġpart,sand,beach,2.85,False,['Ġsand'],['Ġbeach'],1,1,46.039318,53.517586,50.18437,53.109257,50.98413,48.385063,51.825733,0.00028685358,0.50749373,0.018106423,0.3373616,0.040287025,0.0029950526,0.09346918,1.6650097,4,2,Ġcoordinated,Ġpart,Ġequivalent,Ġrandom,Ġsubclass,Ġmajor,Ġor,Ġcoordinate,part,Ġparallel,Ġand,Ġaggregate,Ġindependent,Ġorganized
2,hyp,Ġsubclass,2,hyp,Ġsubclass,cut,injury,4.8,True,['Ġcut'],['Ġinjury'],1,1,51.359665,53.228718,58.99415,51.360138,56.265347,51.989933,54.325348,0.0004478028,0.0029027269,0.9261915,0.00044801467,0.060477976,0.00084102474,0.0086909365,0.44975725,70,5,Ġsubclass,Ġrandom,Ġequivalent,Ġcoordinated,Ġmajor,Ġpart,Ġcontrary,Ġrelated,Ġunrelated,Ġspecific,Ġsimilar,Ġcoordinate,Ġarbitrary,random
4,no-rel,Ġrandom,2,hyp,Ġsubclass,grit,courage,4.08,False,['Ġgrit'],['Ġcourage'],1,1,51.867077,53.680183,51.96485,50.347992,54.321297,51.421978,52.246952,0.045062706,0.27621,0.04969128,0.009864772,0.5244105,0.02887442,0.065886274,1.8896906,4,1,Ġrandom,Ġcoordinated,Ġequivalent,Ġsubclass,Ġcontrary,Ġmajor,Ġpart,Ġsimilar,Ġcomparable,Ġunrelated,Ġsignificant,Ġindependent,Ġof,Ġspecific
1,cohyp,Ġcoordinated,2,hyp,Ġsubclass,crunch,break,4.75,False,['Ġcrunch'],['Ġbreak'],1,1,47.609055,55.64251,53.32139,49.089386,55.332745,52.21679,52.479313,0.00017000316,0.5240131,0.051438943,0.0007470622,0.3844262,0.01704397,0.022160692,1.4707757,7,75,Ġcoordinated,Ġrandom,Ġsubclass,Ġequivalent,Ġmajor,Ġcoordinate,Ġpart,Ġunrelated,Ġcoordination,Ġcode,Ġcontrary,Ġsignificant,Ġsystematic,Ġperiodic
1,cohyp,Ġcoordinated,1,cohyp,Ġcoordinated,pink,purple,0.92,True,['Ġpink'],['Ġpurple'],1,1,49.944324,57.746075,48.97796,49.181488,49.302204,47.79948,50.871048,0.000408181,0.99795246,0.00015529786,0.00019035186,0.00021477487,4.77924e-05,0.0010311544,0.025397543,7,7,Ġcoordinated,Ġequivalent,Ġcontrary,Ġrandom,Ġpart,Ġsubclass,Ġcoordinate,Ġor,Ġmajor,Ġred,Ġsynchronized,Ġcoordination,Ġsimilar,","
6,syn,Ġequivalent,3,mero,Ġpart,fireplace,chimney,1.64,False,['Ġfireplace'],"['Ġchim', 'ney']",1,2,51.30116,57.089138,57.504,55.36686,53.531784,54.983368,58.332726,0.0004852832,0.15837353,0.23980355,0.028294794,0.004515891,0.019282278,0.54924464,1.6857722,1,2,Ġequivalent,Ġsubclass,Ġcoordinated,Ġpart,Ġmajor,Ġrandom,Ġcontrary,Ġor,Ġrelated,Ġsimilar,Ġcomparable,Ġmain,Ġpartial,Ġcomponent
2,hyp,Ġsubclass,5,r-hyp,Ġmajor,kill,smother,1.42,False,['Ġkill'],"['Ġsm', 'other']",1,2,50.96605,53.994736,54.1332,48.530674,53.875034,53.718567,53.89343,0.0101836845,0.21049742,0.2417585,0.00089173316,0.18675022,0.1597012,0.19021718,2.3750386,17,7,Ġsubclass,Ġcoordinated,Ġequivalent,Ġrandom,Ġmajor,Ġcontrary,Ġpart,Ġcoordinate,Ġcomparable,Ġsimultaneous,Ġor,Ġsimilar,major,Ġunrelated
2,hyp,Ġsubclass,2,hyp,Ġsubclass,tenor,singer,5.45,True,"['Ġten', 'or']",['Ġsinger'],2,1,50.105858,53.846615,58.893944,54.033485,51.868248,53.510895,54.101395,0.00014837048,0.006250829,0.97266823,0.0075351945,0.0008644578,0.0044682375,0.008064679,0.23943996,7,3,Ġsubclass,Ġequivalent,Ġpart,Ġcoordinated,Ġmajor,Ġrandom,Ġgroup,Ġclass,Ġmain,Ġlead,Ġtype,Ġrelated,Ġcontrary,Ġlevel
2,hyp,Ġsubclass,2,hyp,Ġsubclass,math,domain,1.0,True,['Ġmath'],['Ġdomain'],1,1,47.209084,54.54148,56.321796,51.063858,55.536747,52.776684,54.060493,6.2535626e-05,0.09561968,0.5671898,0.002952805,0.25869367,0.016372144,0.059109464,1.6564777,1,5,Ġsubclass,Ġrandom,Ġcoordinated,Ġequivalent,Ġmajor,Ġpart,Ġcoordinate,major,random,Ġrelated,Ġsimilar,Ġrandomized,Ġclass,Ġunrelated
6,syn,Ġequivalent,2,hyp,Ġsubclass,dilemma,confusion,3.54,False,['Ġdilemma'],['Ġconfusion'],1,1,54.744534,55.0286,55.702885,50.683414,53.84701,54.649414,56.24828,0.09286349,0.123370975,0.2421317,0.0016000126,0.037849154,0.08443746,0.4177473,2.2071016,1,5,Ġequivalent,Ġsubclass,Ġcoordinated,Ġcontrary,Ġmajor,Ġrandom,Ġpart,Ġrelated,Ġsimilar,Ġcomparable,Ġor,Ġunrelated,Ġcoordinate,Ġsystematic
6,syn,Ġequivalent,1,cohyp,Ġcoordinated,jewel,ring,2.42,False,['Ġjewel'],['Ġring'],1,1,48.819008,57.122288,54.166042,56.35099,51.171078,55.170975,57.257988,8.831704e-05,0.35654402,0.018545223,0.16487049,0.00092797325,0.05066041,0.40836358,1.8220967,3,15,Ġequivalent,Ġcoordinated,Ġpart,Ġmajor,Ġsubclass,Ġrandom,Ġcoordinate,Ġor,Ġcoordination,part,Ġcomparable,Ġsimilar,Ġcombination,Ġprincipal
1,cohyp,Ġcoordinated,5,r-hyp,Ġmajor,courage,grit,3.0,False,['Ġcourage'],['Ġgrit'],1,1,51.14817,54.06592,51.158455,48.827248,53.05286,52.19955,52.297413,0.029991407,0.55483025,0.030301442,0.0029446443,0.20146199,0.08582335,0.094646916,1.8925022,1,4,Ġcoordinated,Ġrandom,Ġequivalent,Ġmajor,Ġsubclass,Ġcontrary,Ġpart,Ġcoordination,Ġcomparable,Ġsignificant,Ġcoordinate,Ġsimilar,Ġor,Ġunrelated
6,syn,Ġequivalent,2,hyp,Ġsubclass,value,amount,3.58,False,['Ġvalue'],['Ġamount'],1,1,50.912945,54.137928,56.164608,51.09701,50.998604,54.099922,57.407455,0.001104919,0.027792195,0.21091078,0.0013282187,0.0012037372,0.02675575,0.7309044,1.1227595,11,7,Ġequivalent,Ġsubclass,Ġcoordinated,Ġmajor,Ġpart,Ġrandom,Ġcontrary,Ġcomparable,Ġcoordinate,Ġsimilar,Ġrelated,ĠMajor,Ġclass,Ġor
2,hyp,Ġsubclass,2,hyp,Ġsubclass,saturn,planet,5.36,True,"['Ġsat', 'urn']",['Ġplanet'],2,1,49.216255,54.472485,62.87176,51.222298,51.467274,51.434925,55.53379,1.1724522e-06,0.00022482603,0.99909353,8.715822e-06,1.1135254e-05,1.0780807e-05,0.00064977945,0.011442149,2,3,Ġsubclass,Ġequivalent,Ġcoordinated,Ġrandom,Ġmajor,Ġcoordinate,Ġpart,Ġclass,Ġrelated,Ġcontrary,Ġtype,Ġcomparable,Ġminor,Ġsecondary
2,hyp,Ġsubclass,2,hyp,Ġsubclass,supper,meal,5.14,True,['Ġsupper'],['Ġmeal'],1,1,49.338394,54.977303,61.74805,53.2585,53.313118,54.199352,57.754444,3.996937e-06,0.0011237613,0.97987944,0.00020146855,0.00021277858,0.0005161959,0.01806223,0.1551173,2,3,Ġsubclass,Ġequivalent,Ġcoordinated,Ġmajor,Ġrandom,Ġpart,Ġcoordinate,Ġsimilar,Ġmain,Ġclass,Ġrelated,Ġother,Ġcomparable,Ġsubset
3,mero,Ġpart,3,mero,Ġpart,shelf,closet,1.31,True,['Ġshelf'],['Ġcloset'],1,1,53.24199,60.067116,55.737713,62.229683,56.255314,58.081024,58.32971,0.00010814878,0.09957182,0.0013118997,0.86562026,0.0022013641,0.013664314,0.01752225,0.7318867,2,5,Ġpart,Ġcoordinated,Ġequivalent,Ġmajor,Ġin,Ġof,Ġrandom,Ġor,Ġsubclass,Ġparts,part,",",Ġcoordinate,Ġsection
1,cohyp,Ġcoordinated,2,hyp,Ġsubclass,dive,swim,4.15,False,['Ġdive'],['Ġswim'],1,1,51.983353,58.14019,56.53953,51.991814,52.56558,52.829445,56.29472,0.0015436303,0.72849035,0.14698286,0.0015567462,0.0027631263,0.003597464,0.115065776,1.1801025,7,6,Ġcoordinated,Ġsubclass,Ġequivalent,Ġmajor,Ġrandom,Ġpart,Ġcontrary,Ġsynchronized,Ġcoordinate,Ġor,Ġsimilar,Ġseparate,Ġalternate,Ġsimultaneous
1,cohyp,Ġcoordinated,4,no-rel,Ġrandom,tangerine,nucleus,0.31,False,"['Ġt', 'anger', 'ine']",['Ġnucleus'],3,1,46.331573,56.84511,55.91691,49.86472,54.607025,51.892654,53.33052,1.7643702e-05,0.6494735,0.2567129,0.0006039702,0.06927439,0.004589195,0.01932831,1.3272469,4,6,Ġcoordinated,Ġsubclass,Ġrandom,Ġequivalent,Ġmajor,Ġcoordinate,Ġpart,Ġpartial,Ġvariable,Ġcore,Ġvariant,Ġperiodic,Ġradical,Ġgroup
6,syn,Ġequivalent,2,hyp,Ġsubclass,bench,seat,5.82,False,['Ġbench'],['Ġseat'],1,1,50.625416,57.578327,59.281017,55.53452,51.372124,51.608948,59.754154,6.193446e-05,0.06479528,0.3556414,0.008393224,0.0001306843,0.00016560552,0.5708119,1.3105036,9,16,Ġequivalent,Ġsubclass,Ġcoordinated,Ġpart,Ġsimilar,Ġcoordinate,Ġcomparable,Ġmajor,Ġrelated,Ġrandom,Ġtype,Ġor,Ġlike,Ġvariant
2,hyp,Ġsubclass,2,hyp,Ġsubclass,oxygen,gas,5.69,True,['Ġoxygen'],['Ġgas'],1,1,45.569588,54.258343,59.25639,49.02429,50.900753,48.537895,54.24213,1.1220006e-06,0.006659958,0.98649675,3.5509984e-05,0.00023189362,2.1832964e-05,0.006552854,0.1187194,1,8,Ġsubclass,Ġcoordinated,Ġequivalent,Ġrandom,Ġcoordination,Ġrelated,Ġcoordinate,Ġpart,Ġclass,Ġtype,Ġmajor,Ġgroup,Ġderivative,Ġfamily
6,syn,Ġequivalent,6,syn,Ġequivalent,catch,capture,3.91,True,['Ġcatch'],['Ġcapture'],1,1,51.427498,53.0129,55.180588,49.575157,51.34101,54.67734,56.275944,0.004927655,0.024053168,0.21017766,0.0007729991,0.004519387,0.12706603,0.6284831,1.4825914,39,11,Ġequivalent,Ġsubclass,Ġmajor,Ġcoordinated,Ġcontrary,Ġrandom,Ġpart,Ġsimilar,Ġcomparable,Ġcoordinate,Ġrelated,major,Ġsignificant,Ġor
2,hyp,Ġsubclass,4,no-rel,Ġrandom,mushroom,monster,0.09,False,['Ġmushroom'],['Ġmonster'],1,1,48.57496,54.498314,60.32898,53.364883,53.974827,50.732178,54.87243,7.78014e-06,0.0029071525,0.9901334,0.0009358909,0.0017223455,6.72753e-05,0.00422614,0.09828378,7,5,Ġsubclass,Ġequivalent,Ġcoordinated,Ġrandom,Ġpart,Ġrelated,Ġclass,Ġmajor,Ġtype,Ġsimilar,Ġlike,Ġother,Ġbased,Ġcoordinate
2,hyp,Ġsubclass,2,hyp,Ġsubclass,hedge,fence,3.92,True,['Ġhedge'],['Ġfence'],1,1,50.151875,57.79337,58.315918,57.230694,53.559044,54.627274,58.237835,9.852868e-05,0.20522094,0.3460682,0.11691085,0.0029735656,0.008653739,0.3200742,1.9722998,7,7,Ġsubclass,Ġequivalent,Ġcoordinated,Ġpart,Ġmajor,Ġor,Ġrandom,Ġsimilar,Ġtype,Ġsystem,Ġrelated,Ġcoordinate,Ġclass,Ġbased
6,syn,Ġequivalent,1,cohyp,Ġcoordinated,earring,ring,1.7,False,"['Ġear', 'ring']",['Ġring'],2,1,51.98645,57.571053,54.91425,55.537544,50.880806,53.551327,57.64795,0.001629926,0.43404013,0.030457547,0.056805246,0.00053950155,0.007794444,0.46873316,1.4990342,1,15,Ġequivalent,Ġcoordinated,Ġpart,Ġsubclass,Ġmajor,Ġcontrary,Ġor,Ġrandom,Ġcoordinate,Ġcomplement,Ġsimilar,Ġsynchronized,Ġcoordination,Ġcomparable
2,hyp,Ġsubclass,3,mero,Ġpart,axon,neuron,2.82,False,"['Ġax', 'on']",['Ġneuron'],2,1,46.877937,56.56185,60.209824,52.46557,51.221523,50.721367,55.97166,1.557892e-06,0.02501542,0.9605102,0.00041611632,0.00011993136,7.273067e-05,0.013864083,0.2817812,1,1,Ġsubclass,Ġcoordinated,Ġequivalent,Ġpart,Ġcoordinate,Ġrandom,Ġclass,Ġmajor,Ġrelated,Ġgroup,Ġtype,Ġcoordinating,Ġchain,Ġbased
2,hyp,Ġsubclass,2,hyp,Ġsubclass,ghost,spirit,5.0,True,['Ġghost'],['Ġspirit'],1,1,53.0795,57.368725,59.713837,55.260696,51.768837,52.139885,57.471943,0.0010810334,0.07881821,0.8224238,0.009574618,0.00029149168,0.0004224451,0.08738836,0.91117275,7,9,Ġsubclass,Ġequivalent,Ġcoordinated,Ġpart,Ġcontrary,Ġor,Ġmajor,Ġsimilar,Ġrelated,Ġcoordinate,Ġrandom,Ġindependent,Ġcomparable,Ġother
2,hyp,Ġsubclass,2,hyp,Ġsubclass,language,communication,5.36,True,['Ġlanguage'],['Ġcommunication'],1,1,51.776337,56.238026,60.559185,56.704586,54.14663,57.32307,58.078297,0.00013227624,0.011459581,0.8626297,0.018272305,0.0014154251,0.033915464,0.07217525,0.8176794,6,3,Ġsubclass,Ġequivalent,Ġmajor,Ġpart,Ġcoordinated,Ġrandom,Ġrelated,Ġof,Ġother,Ġor,Ġcoordinate,Ġsimilar,Ġcontrary,Ġcomponent
4,no-rel,Ġrandom,4,no-rel,Ġrandom,learn,judge,0.77,True,['Ġlearn'],['Ġjudge'],1,1,49.91051,52.555008,53.14556,50.369667,58.96852,55.872482,53.49361,0.00011045485,0.0015548024,0.0028063976,0.00017482105,0.9484809,0.0428979,0.003974707,0.34088778,6,7,Ġrandom,Ġmajor,Ġequivalent,Ġsubclass,Ġcoordinated,Ġpart,Ġcontrary,random,Ġarbitrary,Ġbig,Ġrandomly,Ġindependent,Ġrandomized,major
0,ant,Ġcontrary,0,ant,Ġcontrary,add,subtract,0.46,True,['Ġadd'],['Ġsubtract'],1,1,57.24546,56.50579,54.498047,52.37797,52.205746,55.31458,56.232227,0.48459074,0.23128134,0.031059077,0.003727791,0.0031380132,0.0702755,0.17592743,1.9170003,7,2,Ġcontrary,Ġcoordinated,Ġequivalent,Ġmajor,Ġsubclass,Ġpart,Ġrandom,Ġor,Ġsignificant,Ġcoordinate,Ġcomplement,Ġtotal,Ġopposite,Ġcounter
3,mero,Ġpart,6,syn,Ġequivalent,lip,mouth,1.85,False,['Ġlip'],['Ġmouth'],1,1,51.40949,56.802853,54.934063,60.044373,53.357605,53.836205,54.245377,0.00016906901,0.03718538,0.0057380875,0.95092535,0.0011860969,0.0019141383,0.0028818704,0.3436017,5,11,Ġpart,Ġcoordinated,Ġsubclass,Ġequivalent,Ġmajor,Ġof,Ġrandom,part,Ġor,Ġparts,Ġin,Ġcontrary,Ġcoordinate,Ġcomponent
5,r-hyp,Ġmajor,5,r-hyp,Ġmajor,child,daughter,1.67,True,['Ġchild'],['Ġdaughter'],1,1,54.046295,55.401073,51.395546,54.88869,51.333305,56.852608,55.151134,0.03717157,0.14407334,0.0026242496,0.086309515,0.0024658937,0.6151442,0.11221128,1.7134904,4,1,Ġmajor,Ġcoordinated,Ġequivalent,Ġpart,Ġcontrary,Ġsubclass,Ġrandom,Ġsignificant,Ġcomparable,Ġminor,Ġparts,Ġmain,",",major
6,syn,Ġequivalent,1,cohyp,Ġcoordinated,product,sum,3.23,False,['Ġproduct'],['Ġsum'],1,1,50.092606,55.477833,53.502922,50.603718,56.226433,56.841557,57.343204,0.00033620102,0.073345505,0.010178426,0.00056049565,0.1550552,0.28683436,0.47368988,1.7981367,6,8,Ġequivalent,Ġmajor,Ġrandom,Ġcoordinated,Ġsubclass,Ġpart,Ġcomparable,Ġarbitrary,Ġcontrary,Ġsimilar,major,Ġlarge,Ġcoordinate,ĠMajor
2,hyp,Ġsubclass,2,hyp,Ġsubclass,catcher,player,4.64,True,['Ġcatcher'],['Ġplayer'],1,1,49.725037,52.28251,61.467392,51.73107,53.405796,53.353333,55.310852,7.9268475e-06,0.00010228139,0.99710447,5.8926464e-05,0.0003145097,0.00029843478,0.002113437,0.032423723,2,5,Ġsubclass,Ġequivalent,Ġrandom,Ġmajor,Ġcoordinated,Ġpart,Ġrelated,Ġtype,Ġclass,Ġsimilar,Ġcontrary,Ġspecific,Ġteam,Ġunrelated
2,hyp,Ġsubclass,2,hyp,Ġsubclass,prestige,status,3.64,True,['Ġprestige'],['Ġstatus'],1,1,51.883377,55.20486,59.678288,53.557487,51.312874,53.731426,58.548473,0.0003073425,0.008513823,0.7462927,0.0016393797,0.00017372255,0.0019508334,0.24112217,0.9069232,1,2,Ġsubclass,Ġequivalent,Ġcoordinated,Ġmajor,Ġpart,Ġcontrary,Ġrelated,Ġrandom,Ġor,Ġcoordinate,Ġcomparable,Ġsimilar,Ġclass,Ġgroup
4,no-rel,Ġrandom,4,no-rel,Ġrandom,wipe,catch,0.45,True,['Ġwipe'],['Ġcatch'],1,1,51.591835,54.89837,55.48966,49.723335,57.721786,53.919514,54.926487,0.0017376909,0.047422223,0.08565953,0.0002682214,0.7983193,0.017818475,0.04877457,1.1068788,2,39,Ġrandom,Ġsubclass,Ġequivalent,Ġcoordinated,Ġmajor,Ġcontrary,Ġpart,Ġunrelated,Ġrandomly,Ġarbitrary,random,Ġrandomized,Ġcoordinate,Ġa
2,hyp,Ġsubclass,2,hyp,Ġsubclass,sample,example,3.86,True,['Ġsample'],['Ġexample'],1,1,50.183876,55.926533,55.978683,52.67318,54.75958,53.719364,55.304646,0.0010499725,0.32747796,0.34500933,0.012655192,0.10194839,0.036026407,0.1758328,2.09678,4,6,Ġsubclass,Ġcoordinated,Ġequivalent,Ġrandom,Ġmajor,Ġpart,Ġcontrary,Ġcode,Ġcoordinate,Ġunrelated,Ġsimilar,Ġsystematic,Ġrelated,Ġcomparable
2,hyp,Ġsubclass,2,hyp,Ġsubclass,silk,material,5.92,True,['Ġsilk'],['Ġmaterial'],1,1,47.016052,52.93501,61.51327,50.55829,52.813057,48.850216,53.755634,5.053461e-07,0.00018800059,0.9991972,1.745672e-05,0.0001664164,3.1634147e-06,0.00042712232,0.010698561,2,11,Ġsubclass,Ġequivalent,Ġcoordinated,Ġrandom,Ġpart,Ġrelated,Ġmajor,Ġclass,Ġtype,Ġcoordinate,Ġcomposite,Ġsimilar,Ġalternate,Ġspecific
2,hyp,Ġsubclass,2,hyp,Ġsubclass,leg,extremity,3.36,True,['Ġleg'],"['Ġextrem', 'ity']",1,2,52.021107,56.346786,60.89224,56.10415,55.343834,53.729202,56.20535,0.00013590316,0.0102765765,0.9680844,0.008062547,0.0037693952,0.00074997375,0.008921193,0.26986524,9,5,Ġsubclass,Ġcoordinated,Ġequivalent,Ġpart,Ġrandom,Ġmajor,Ġcontrary,Ġrelated,part,Ġother,Ġcoordinate,Ġunrelated,major,Ġcomponent
5,r-hyp,Ġmajor,5,r-hyp,Ġmajor,device,phone,1.38,True,['Ġdevice'],['Ġphone'],1,1,48.801167,53.068146,51.30042,53.612926,52.393906,58.776398,53.24092,4.5837685e-05,0.003268498,0.000558,0.0056356434,0.0016654418,0.9849417,0.0038849332,0.14382699,5,4,Ġmajor,Ġpart,Ġequivalent,Ġcoordinated,Ġrandom,Ġsubclass,ĠMajor,Ġmain,major,Ġlarge,Ġcontrary,:,Ġbig,Ġsignificant
2,hyp,Ġsubclass,2,hyp,Ġsubclass,rose,wine,4.5,True,['Ġrose'],['Ġwine'],1,1,49.867645,55.01922,56.826588,53.816513,51.15793,49.926956,52.8925,0.0007672327,0.13250338,0.80752766,0.039801423,0.002787982,0.0008141146,0.015798127,0.95503134,21,4,Ġsubclass,Ġcoordinated,Ġpart,Ġequivalent,Ġrandom,Ġmajor,Ġcontrary,Ġrelated,Ġcoordinate,Ġsimilar,part,Ġtype,Ġcoordination,Ġclass
1,cohyp,Ġcoordinated,5,r-hyp,Ġmajor,touch,pinch,1.31,False,['Ġtouch'],['Ġpinch'],1,1,53.77426,58.202,54.957745,52.202747,53.619076,55.735023,57.938854,0.006228872,0.52161694,0.020341812,0.0012939262,0.00533351,0.044254508,0.40093046,1.4301136,27,12,Ġcoordinated,Ġequivalent,Ġmajor,Ġsubclass,Ġcontrary,Ġrandom,Ġor,Ġpart,Ġa,Ġcoordinate,",",Ġindependent,Ġsimilar,Ġsignificant
2,hyp,Ġsubclass,2,hyp,Ġsubclass,educate,inform,4.77,True,['Ġeducate'],['Ġinform'],1,1,51.571228,53.874073,54.56647,47.835518,52.19725,53.897747,54.417156,0.016570946,0.16575253,0.33125684,0.0003953202,0.03099027,0.16972338,0.2853108,2.1661274,3,3,Ġsubclass,Ġequivalent,Ġmajor,Ġcoordinated,Ġrandom,Ġcontrary,Ġcomparable,Ġpart,Ġkey,Ġcoordinate,Ġsimilar,Ġsignificant,Ġrelated,Ġor
2,hyp,Ġsubclass,2,hyp,Ġsubclass,producer,maker,4.56,True,['Ġproducer'],['Ġmaker'],1,1,48.528465,52.176094,59.871998,51.582306,55.664707,53.229332,54.619625,1.1589235e-05,0.0004448359,0.9783368,0.00024565237,0.014564155,0.0012753085,0.0051216735,0.17909697,3,3,Ġsubclass,Ġrandom,Ġequivalent,Ġmajor,Ġcoordinated,Ġpart,Ġcomponent,Ġcoordinate,Ġversion,Ġkey,Ġclass,Ġsimilar,Ġmultiple,Ġcategory
1,cohyp,Ġcoordinated,2,hyp,Ġsubclass,tug,pull,4.77,False,['Ġtug'],['Ġpull'],1,1,52.99773,57.035404,54.02896,49.781673,50.091503,52.352604,56.238956,0.011536251,0.65403986,0.0323536,0.0004627527,0.0006308212,0.006051874,0.29492486,1.2110052,9,24,Ġcoordinated,Ġequivalent,Ġsubclass,Ġcontrary,Ġmajor,Ġrandom,Ġcoordinate,Ġpart,Ġor,Ġsimilar,Ġcoordination,Ġindependent,Ġsuperior,Ġcomparable
2,hyp,Ġsubclass,2,hyp,Ġsubclass,kill,destroy,5.17,True,['Ġkill'],['Ġdestroy'],1,1,51.763546,54.800262,56.221634,50.021835,54.527344,55.00864,55.873394,0.0047439276,0.09884786,0.40950674,0.00083123293,0.07523851,0.12174878,0.28908288,2.070888,17,4,Ġsubclass,Ġequivalent,Ġmajor,Ġcoordinated,Ġrandom,Ġcontrary,Ġpart,Ġcoordinate,Ġtotal,Ġor,Ġcomparable,Ġcomplete,Ġsimilar,Ġrandomly
