pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,false,hypo,mero,sibl,entropy,nsynsests_source,nsynsests_target
0,false,0,false,felid,castanets,True,"['Ġfel', 'id']","['Ġcast', 'an', 'ets']",2,3,0.99998355,4.1948133e-06,8.893227e-06,3.390875e-06,0.00030949534,1,1
0,false,0,false,world,bouffant,True,['Ġworld'],"['Ġbou', 'ff', 'ant']",1,3,0.99997103,6.5571653e-06,1.9155053e-05,3.1835823e-06,0.0005128553,9,2
0,false,0,false,baby,spire,True,['Ġbaby'],"['Ġsp', 'ire']",1,2,0.99998355,4.1583053e-06,8.808406e-06,3.509142e-06,0.00030956956,8,1
3,sibl,3,sibl,locoweed,pondweed,True,"['Ġloc', 'ow', 'eed']","['Ġpond', 'weed']",3,2,7.150721e-06,3.880784e-05,7.62629e-06,0.99994636,0.0008978489,2,2
3,sibl,3,sibl,borage,corn,True,"['Ġb', 'orage']",['Ġcorn'],2,1,1.07317055e-05,2.8981935e-05,6.7036167e-06,0.9999536,0.0007961566,2,9
0,false,0,false,refinery,appurtenance,True,['Ġrefinery'],"['Ġapp', 'ur', 'tenance']",1,3,0.9999771,3.3405408e-06,3.5733756e-06,1.5938105e-05,0.00041236955,1,2
3,sibl,3,sibl,sundew,sesame,True,"['Ġsund', 'ew']","['Ġs', 'esame']",2,2,7.82282e-06,3.0824434e-05,7.694029e-06,0.9999536,0.0007921456,1,1
3,sibl,3,sibl,rape,bamboo,True,['Ġrape'],['Ġbamboo'],1,1,9.8135815e-06,3.37187e-05,7.1971685e-06,0.9999492,0.00086032884,5,2
0,false,0,false,refinery,bosom,True,['Ġrefinery'],"['Ġbos', 'om']",1,2,0.999982,3.1052336e-06,4.2067613e-06,1.069431e-05,0.0003345061,1,8
3,sibl,3,sibl,caribou,steenbok,True,"['Ġcar', 'ib', 'ou']","['Ġste', 'en', 'b', 'ok']",3,4,1.3965026e-05,5.74972e-05,6.1657233e-06,0.9999224,0.0012538079,1,1
3,sibl,3,sibl,pickerelweed,hornwort,True,"['Ġpic', 'ke', 'rel', 'weed']","['Ġhorn', 'w', 'ort']",4,3,7.37122e-06,4.2123793e-05,6.7148244e-06,0.99994373,0.00093442295,1,2
3,sibl,3,sibl,gnu,steenbok,True,"['Ġgn', 'u']","['Ġste', 'en', 'b', 'ok']",2,4,1.2580182e-05,4.301066e-05,6.174606e-06,0.99993825,0.0010245908,1,1
0,false,0,false,centipede,spawn,True,"['Ġcent', 'ip', 'ede']",['Ġspawn'],3,1,0.99997985,8.103826e-06,4.8397314e-06,7.1272743e-06,0.00037335564,1,3
3,sibl,3,sibl,potoroo,orangutan,True,"['Ġpot', 'or', 'oo']","['Ġor', 'ang', 'utan']",3,3,1.173721e-05,5.7265886e-05,5.768721e-06,0.99992526,0.0012074513,1,1
0,false,0,false,butterfly,angiogram,True,['Ġbutterfly'],"['Ġang', 'i', 'ogram']",1,3,0.99997985,4.915838e-06,1.2268885e-05,2.9583498e-06,0.00037024904,5,1
0,false,0,false,refinery,sandspur,True,['Ġrefinery'],"['Ġsands', 'pur']",1,2,0.9999678,3.5716832e-06,3.536727e-06,2.4984438e-05,0.00055691664,1,1
0,false,0,false,sable,gonadotropin,True,"['Ġs', 'able']","['Ġgon', 'ad', 'otrop', 'in']",2,4,0.9999831,6.9016983e-06,5.2212245e-06,4.7689637e-06,0.0003186713,6,1
3,sibl,3,sibl,meadowlark,creeper,True,"['Ġme', 'adow', 'l', 'ark']","['Ġc', 'ree', 'per']",4,3,1.1786116e-05,0.00035419557,1.2798492e-05,0.99962115,0.005007566,1,3
0,false,0,false,refinery,filature,True,['Ġrefinery'],"['Ġfil', 'ature']",1,2,0.99998057,3.2552177e-06,3.8869525e-06,1.2234532e-05,0.00035679707,1,1
3,sibl,3,sibl,tapir,hippopotamus,True,"['Ġtap', 'ir']","['Ġhipp', 'opot', 'amus']",2,3,1.1694447e-05,4.9472066e-05,6.2713875e-06,0.9999325,0.0011048398,1,1
3,sibl,3,sibl,daphne,rose,True,"['Ġd', 'aph', 'ne']",['Ġrose'],3,1,7.191064e-06,4.4786782e-05,7.1874642e-06,0.9999409,0.0009779837,2,21
0,false,0,false,refinery,stirk,True,['Ġrefinery'],"['Ġstir', 'k']",1,2,0.99997926,2.9435648e-06,4.0055506e-06,1.3699864e-05,0.00037698346,1,1
0,false,0,false,flatfish,choke,True,"['Ġflat', 'fish']",['Ġchoke'],2,1,0.99995697,1.36736235e-05,2.1129947e-05,8.255066e-06,0.00075057906,2,16
3,sibl,3,sibl,rattan,willow,True,"['Ġratt', 'an']","['Ġwill', 'ow']",2,2,8.168637e-06,3.3129483e-05,6.9195335e-06,0.99995184,0.00081916555,3,2
0,false,0,false,refinery,warhorse,True,['Ġrefinery'],"['Ġwar', 'horse']",1,2,0.9999739,3.2290693e-06,3.7455823e-06,1.9226833e-05,0.00046547214,1,3
0,false,0,false,refinery,migrant,True,['Ġrefinery'],['Ġmigrant'],1,1,0.9999572,3.687173e-06,3.5595976e-06,3.5498055e-05,0.0007174474,1,2
0,false,0,false,mint,sheathing,True,['Ġmint'],"['Ġshe', 'athing']",1,2,0.9999857,4.2134902e-06,4.9970486e-06,5.1010475e-06,0.00027355703,8,4
3,sibl,3,sibl,cardamom,butterwort,True,"['Ġcard', 'am', 'om']","['Ġbutter', 'w', 'ort']",3,3,8.367227e-06,3.3843477e-05,6.5608765e-06,0.99995124,0.00082703226,2,1
3,sibl,1,hypo,beluga,sturgeon,False,"['Ġbel', 'uga']","['Ġst', 'ur', 'geon']",2,3,2.3156827e-05,0.00021003021,2.174055e-05,0.9997451,0.0036270195,2,1
1,hypo,1,hypo,mayfly,insect,True,"['Ġmay', 'fly']",['Ġinsect'],2,1,9.128766e-06,0.9999553,1.7486649e-05,1.8034787e-05,0.000777788,1,2
0,false,0,false,refinery,intaglio,True,['Ġrefinery'],"['Ġint', 'ag', 'lio']",1,3,0.9999819,3.1712111e-06,4.1156845e-06,1.0714471e-05,0.00033442435,1,2
3,sibl,3,sibl,goldenseal,nasturtium,True,"['Ġgold', 'ense', 'al']","['Ġn', 'ast', 'urt', 'ium']",3,4,7.630021e-06,4.0152918e-05,6.87461e-06,0.9999453,0.00091286167,1,3
3,sibl,3,sibl,lotus,eelgrass,True,"['Ġlot', 'us']","['Ġe', 'el', 'grass']",2,3,9.363033e-06,3.8398575e-05,5.931447e-06,0.99994636,0.00090003747,3,2
3,sibl,3,sibl,hornwort,lily,True,"['Ġhorn', 'w', 'ort']","['Ġl', 'ily']",3,2,7.841117e-06,5.2314877e-05,5.8177834e-06,0.9999341,0.0010733145,2,1
0,false,0,false,mint,mizzenmast,True,['Ġmint'],"['Ġm', 'iz', 'zen', 'mast']",1,4,0.9999857,4.083388e-06,5.6222184e-06,4.6549108e-06,0.00027441522,8,1
3,sibl,3,sibl,ginkgo,mango,True,"['Ġg', 'ink', 'go']",['Ġmango'],3,1,9.4457855e-06,3.0448597e-05,6.23995e-06,0.99995387,0.00078894116,1,2
0,false,0,false,agouti,strongbox,True,"['Ġag', 'out', 'i']","['Ġstrong', 'box']",3,2,0.9999851,4.023837e-06,6.425537e-06,4.387949e-06,0.00028253975,1,1
3,sibl,3,sibl,hoopo,flamingo,True,"['Ġhoop', 'o']","['Ġflaming', 'o']",2,2,1.0629702e-05,9.452238e-05,7.2731186e-06,0.9998876,0.0017256025,0,1
3,sibl,3,sibl,rape,horseradish,True,['Ġrape'],"['Ġhors', 'er', 'adish']",1,3,6.4836095e-06,5.249909e-05,9.127247e-06,0.99993193,0.0011091429,5,3
3,sibl,3,sibl,honeysuckle,lavender,True,"['Ġhone', 'ys', 'uckle']","['Ġlav', 'ender']",3,2,7.876176e-06,3.674954e-05,6.983197e-06,0.9999484,0.00086899695,3,3
0,false,0,false,tardigrade,telpherage,True,"['Ġt', 'ard', 'igr', 'ade']","['Ġtel', 'pher', 'age']",4,3,0.9999852,4.391441e-06,6.030699e-06,4.333211e-06,0.00028124845,1,1
0,false,0,false,bushbuck,wool,True,"['Ġbush', 'buck']",['Ġwool'],2,1,0.9999831,5.3844988e-06,7.663491e-06,3.9718025e-06,0.00032032808,1,3
0,false,0,false,limousine,tomtit,True,"['Ġlim', 'ous', 'ine']","['Ġtom', 't', 'it']",3,3,0.9999826,4.824394e-06,8.969269e-06,3.6900387e-06,0.00032729548,1,1
3,sibl,3,sibl,meadowlark,raven,True,"['Ġme', 'adow', 'l', 'ark']",['Ġraven'],4,1,9.31837e-06,0.000114079245,6.3869525e-06,0.9998702,0.001947304,1,5
3,sibl,3,sibl,mistflower,anemone,True,"['Ġmist', 'flower']","['Ġan', 'em', 'one']",2,3,7.1379955e-06,4.1070452e-05,7.998927e-06,0.99994373,0.0009370148,1,2
0,false,0,false,equine,hardtop,True,"['Ġequ', 'ine']","['Ġhard', 'top']",2,2,0.999984,4.362846e-06,7.664974e-06,3.916058e-06,0.00030132564,3,1
3,sibl,3,sibl,gorilla,piranha,True,['Ġgorilla'],"['Ġpir', 'an', 'ha']",1,3,1.4072511e-05,5.43897e-05,5.7216325e-06,0.99992585,0.0012039167,1,2
0,false,0,false,homoiotherm,scyphus,True,"['Ġhom', 'oi', 'other', 'm']","['Ġsc', 'y', 'ph', 'us']",4,4,0.99998283,6.246281e-06,7.3427764e-06,3.6021715e-06,0.0003231244,1,1
0,false,0,false,refinery,disparager,True,['Ġrefinery'],"['Ġdispar', 'ager']",1,2,0.9999795,3.3835672e-06,3.729133e-06,1.3458703e-05,0.00037626538,1,1
0,false,0,false,mint,loungewear,True,['Ġmint'],"['Ġlou', 'ng', 'ew', 'ear']",1,4,0.99998546,4.5781812e-06,4.372974e-06,5.602253e-06,0.0002777703,8,1
3,sibl,3,sibl,sloth,mudskipper,True,"['Ġsl', 'oth']","['Ġmud', 'ski', 'pper']",2,3,1.0225586e-05,5.9525162e-05,6.2482845e-06,0.99992394,0.0012226737,3,1
3,sibl,3,sibl,tomato,fenugreek,True,['Ġtomato'],"['Ġf', 'en', 'ug', 'reek']",1,4,1.0635018e-05,3.0162953e-05,6.5622626e-06,0.9999527,0.00080991257,2,2
0,false,0,false,mint,costume,True,['Ġmint'],['Ġcostume'],1,1,0.999985,4.577485e-06,4.2811057e-06,6.1478713e-06,0.00028563678,8,6
0,false,0,false,refinery,harlequin,True,['Ġrefinery'],"['Ġhar', 'le', 'quin']",1,3,0.9999794,3.1691081e-06,4.104973e-06,1.3316371e-05,0.00037669137,1,2
0,false,0,false,refinery,decoder,True,['Ġrefinery'],"['Ġdec', 'oder']",1,2,0.9999813,3.1368652e-06,3.980927e-06,1.1720128e-05,0.00034791697,1,2
1,hypo,1,hypo,butterfly,arthropod,True,['Ġbutterfly'],"['Ġar', 'throp', 'od']",1,3,9.36233e-06,0.99994946,2.5623161e-05,1.5463998e-05,0.00086707715,5,1
1,hypo,1,hypo,poppy,plant,True,['Ġpoppy'],['Ġplant'],1,1,8.7234675e-06,0.9999528,2.2141177e-05,1.631928e-05,0.00081652356,1,10
3,sibl,3,sibl,thyme,catmint,True,"['Ġthy', 'me']","['Ġcat', 'mint']",2,2,7.3046144e-06,3.5728364e-05,7.331903e-06,0.9999496,0.0008501606,2,1
0,false,0,false,refinery,conveyor,True,['Ġrefinery'],"['Ġconvey', 'or']",1,2,0.9999801,3.142982e-06,3.8677263e-06,1.3002314e-05,0.0003669256,1,2
3,sibl,3,sibl,whiting,barracuda,True,"['Ġwh', 'iting']","['Ġbar', 'rac', 'uda']",2,3,1.4380659e-05,7.0741225e-05,8.912479e-06,0.99990594,0.0014918373,7,1
0,false,0,false,mint,luggage,True,['Ġmint'],['Ġluggage'],1,1,0.99998546,4.5721295e-06,4.5832135e-06,5.5126116e-06,0.00027984046,8,1
3,sibl,3,sibl,rape,rhubarb,True,['Ġrape'],"['Ġrh', 'ub', 'arb']",1,3,6.0397783e-06,4.6721114e-05,1.0198918e-05,0.99993706,0.0010367363,5,2
3,sibl,3,sibl,poppy,cosmos,True,['Ġpoppy'],['Ġcosmos'],1,1,1.0029418e-05,2.7845179e-05,7.0729625e-06,0.99995506,0.0007737509,1,2
1,hypo,1,hypo,goose,bird,True,['Ġgoose'],['Ġbird'],1,1,9.46464e-06,0.9999529,2.185753e-05,1.5850517e-05,0.00081718486,6,6
0,false,0,false,refinery,petiolule,True,['Ġrefinery'],"['Ġpet', 'iol', 'ule']",1,3,0.99998057,3.243993e-06,4.2223105e-06,1.2051184e-05,0.0003596603,1,1
3,sibl,3,sibl,privet,kenaf,True,"['Ġpri', 'vet']","['Ġk', 'en', 'af']",2,3,5.8309897e-06,5.138869e-05,1.0951514e-05,0.9999318,0.0011124194,1,2
3,sibl,3,sibl,privet,honeysuckle,True,"['Ġpri', 'vet']","['Ġhone', 'ys', 'uckle']",2,3,8.982721e-06,3.3012115e-05,6.655634e-06,0.99995136,0.00082665385,1,3
1,hypo,1,hypo,condor,animal,True,"['Ġcond', 'or']",['Ġanimal'],2,1,8.810838e-06,0.99995553,1.67479e-05,1.8991886e-05,0.0007758643,1,2
3,sibl,3,sibl,camass,ling,True,"['Ġcam', 'ass']",['Ġling'],2,1,9.1353595e-06,3.4356948e-05,6.861056e-06,0.9999497,0.0008526708,2,5
0,false,0,false,refinery,larousse,True,['Ġrefinery'],"['Ġlar', 'ousse']",1,2,0.99998,3.170422e-06,3.871593e-06,1.3029335e-05,0.000367851,1,1
3,sibl,3,sibl,goosefish,whiting,True,"['Ġgoose', 'fish']","['Ġwh', 'iting']",2,2,1.2383438e-05,5.366219e-05,8.445134e-06,0.9999255,0.0012129175,1,7
1,hypo,1,hypo,scallop,invertebrate,True,"['Ġsc', 'all', 'op']","['Ġinver', 'te', 'brate']",3,3,1.0474735e-05,0.9999511,2.2918604e-05,1.5555168e-05,0.00084566185,9,2
1,hypo,1,hypo,bighorn,mammal,True,"['Ġb', 'igh', 'orn']",['Ġmammal'],3,1,8.965569e-06,0.99995506,1.7283826e-05,1.8661041e-05,0.0007816689,2,1
3,sibl,3,sibl,roebuck,hippopotamus,True,"['Ġro', 'eb', 'uck']","['Ġhipp', 'opot', 'amus']",3,3,1.1823733e-05,5.592729e-05,6.668462e-06,0.9999256,0.0012055362,1,1
1,hypo,1,hypo,packrat,animal,True,"['Ġpack', 'rat']",['Ġanimal'],2,1,9.499504e-06,0.9999552,1.6050582e-05,1.9194724e-05,0.00077937776,2,2
0,false,0,false,scooter,interstice,True,"['Ġsc', 'ooter']","['Ġinter', 'stice']",2,2,0.99998355,4.6259624e-06,7.878413e-06,3.8956146e-06,0.00030919895,5,2
3,sibl,3,sibl,peanut,radish,True,['Ġpeanut'],"['Ġrad', 'ish']",1,2,1.4986568e-05,5.630008e-05,8.574996e-06,0.9999201,0.0012944879,5,5
0,false,0,false,refinery,rhododendron,True,['Ġrefinery'],"['Ġr', 'hod', 'od', 'end', 'ron']",1,5,0.9999454,5.6982744e-06,4.294491e-06,4.4626162e-05,0.0008995288,1,1
3,sibl,3,sibl,shark,haddock,True,['Ġshark'],"['Ġhad', 'd', 'ock']",1,3,1.5803818e-05,5.266146e-05,8.052778e-06,0.99992347,0.001247211,5,2
3,sibl,3,sibl,haddock,raven,True,"['Ġhad', 'd', 'ock']",['Ġraven'],3,1,1.0791723e-05,5.9656726e-05,5.567296e-06,0.99992394,0.0012220303,2,5
3,sibl,3,sibl,sugarcane,clover,True,"['Ġsugar', 'c', 'ane']","['Ġcl', 'over']",3,2,9.816389e-06,4.7962847e-05,6.3471257e-06,0.99993587,0.0010535766,2,1
0,false,0,false,hen,escarpment,True,['Ġhen'],"['Ġesc', 'arp', 'ment']",1,3,0.9999851,4.416969e-06,6.160091e-06,4.2949155e-06,0.00028317946,4,2
0,false,0,false,refinery,volta,True,['Ġrefinery'],"['Ġvol', 'ta']",1,2,0.9999808,2.9633957e-06,5.808453e-06,1.0394401e-05,0.00035511973,1,2
0,false,0,false,refinery,nutlet,True,['Ġrefinery'],"['Ġnut', 'let']",1,2,0.9999796,2.9830678e-06,3.936448e-06,1.342463e-05,0.00037202833,1,1
2,mero,2,mero,equipage,axletree,True,"['Ġequip', 'age']","['Ġax', 'let', 'ree']",2,3,0.00014478024,4.4951066e-05,0.9997838,2.641703e-05,0.0032091818,2,1
0,false,0,false,mint,woolen,True,['Ġmint'],"['Ġwool', 'en']",1,2,0.99998546,4.372503e-06,4.4002627e-06,5.7643774e-06,0.00027744964,8,2
3,sibl,3,sibl,locoweed,ornamental,True,"['Ġloc', 'ow', 'eed']","['Ġorn', 'amental']",3,2,7.0010638e-06,4.339279e-05,7.520076e-06,0.99994206,0.00096032146,2,2
3,sibl,3,sibl,eucalyptus,mangrove,True,"['Ġe', 'uc', 'aly', 'pt', 'us']","['Ġman', 'gro', 've']",5,3,7.5050816e-06,4.772843e-05,6.413556e-06,0.99993837,0.0010124448,2,1
3,sibl,3,sibl,dandelion,coriander,True,"['Ġd', 'andel', 'ion']","['Ġcor', 'i', 'ander']",3,3,8.86849e-06,3.6302736e-05,6.254257e-06,0.9999486,0.0008665265,1,3
0,false,0,false,arachnid,milkwagon,True,"['Ġar', 'ach', 'n', 'id']","['Ġmilk', 'wagon']",4,2,0.99998534,3.5000576e-06,5.2845517e-06,6.017337e-06,0.00028175378,1,1
3,sibl,3,sibl,rose,honeysuckle,True,['Ġrose'],"['Ġhone', 'ys', 'uckle']",1,3,8.2278275e-06,3.03673e-05,7.867816e-06,0.9999535,0.00079517777,21,3
3,sibl,3,sibl,angelica,saxifrage,True,"['Ġangel', 'ica']","['Ġsax', 'if', 'rage']",2,3,7.933034e-06,3.981582e-05,6.227339e-06,0.999946,0.00090196996,3,1
3,sibl,3,sibl,basil,licorice,True,['Ġbasil'],"['Ġlic', 'or', 'ice']",1,3,8.792165e-06,3.0281164e-05,6.900616e-06,0.999954,0.00078683253,3,2
3,sibl,3,sibl,pomegranate,quince,True,"['Ġp', 'ome', 'gran', 'ate']","['Ġqu', 'ince']",4,2,7.53884e-06,3.0133513e-05,8.743531e-06,0.9999536,0.0007946638,2,2
0,false,0,false,wallaby,cookfire,True,"['Ġwall', 'aby']","['Ġcook', 'fire']",2,2,0.99998343,5.2141604e-06,3.9136403e-06,7.427939e-06,0.00031227208,1,1
0,false,0,false,refinery,gastrolobium,True,['Ġrefinery'],"['Ġgast', 'rol', 'ob', 'ium']",1,4,0.9999796,3.3074732e-06,4.315668e-06,1.2776674e-05,0.0003741511,1,1
3,sibl,3,sibl,parsnip,bamboo,True,"['Ġpars', 'n', 'ip']",['Ġbamboo'],3,1,9.691998e-06,3.0069006e-05,6.655941e-06,0.9999536,0.00079445686,3,2
0,false,0,false,refinery,flatware,True,['Ġrefinery'],"['Ġflat', 'ware']",1,2,0.9999784,3.351305e-06,3.5211287e-06,1.4631785e-05,0.00039068764,1,2
0,false,0,false,scooter,dishcloth,True,"['Ġsc', 'ooter']","['Ġdish', 'cloth']",2,2,0.9999844,4.495689e-06,6.5704235e-06,4.519487e-06,0.00029565964,5,1
0,false,0,false,magpie,tamper,True,"['Ġmag', 'pie']","['Ġtam', 'per']",2,2,0.99998355,5.72002e-06,5.5164874e-06,5.191164e-06,0.00031084524,3,3
0,false,0,false,refinery,saint,True,['Ġrefinery'],['Ġsaint'],1,1,0.9999715,3.4661643e-06,3.5665466e-06,2.1470438e-05,0.0005014656,1,5
3,sibl,3,sibl,golfcart,balloon,True,"['Ġgolf', 'cart']",['Ġballoon'],2,1,1.6654189e-05,0.00019744782,1.399225e-05,0.9997719,0.0032488813,1,4
0,false,0,false,refinery,mirabeau,True,['Ġrefinery'],"['Ġmir', 'abe', 'au']",1,3,0.99998,3.1348395e-06,4.182938e-06,1.2728008e-05,0.00036792262,1,1
0,false,0,false,dingo,curbside,True,"['Ġd', 'ingo']","['Ġcur', 'bs', 'ide']",2,3,0.9999852,4.715761e-06,5.1054444e-06,4.9319383e-06,0.00028146524,1,1
0,false,0,false,crawdaddy,segway,True,"['Ġcraw', 'd', 'addy']","['Ġse', 'g', 'way']",3,3,0.99998426,4.1073113e-06,7.70248e-06,3.8884127e-06,0.0002968295,1,1
0,false,0,false,refinery,minter,True,['Ġrefinery'],"['Ġmin', 'ter']",1,2,0.99997354,3.1932962e-06,3.9594397e-06,1.9306017e-05,0.00046987893,1,1
0,false,0,false,tern,instep,True,"['Ġter', 'n']","['Ġinst', 'ep']",2,2,0.9999851,4.9967357e-06,5.199729e-06,4.704903e-06,0.0002840292,1,2
0,false,0,false,mint,cephalopterus,True,['Ġmint'],"['Ġc', 'ep', 'hal', 'opter', 'us']",1,5,0.9999851,4.8743623e-06,4.9529976e-06,5.0406393e-06,0.0002835054,8,1
0,false,0,false,refinery,belt,True,['Ġrefinery'],['Ġbelt'],1,1,0.99998033,3.1953653e-06,5.459563e-06,1.0994659e-05,0.00036327168,1,10
0,false,0,false,worm,riband,True,['Ġworm'],"['Ġrib', 'and']",1,2,0.9999765,6.977416e-06,1.2435991e-05,4.01259e-06,0.00042788932,5,1
0,false,0,false,refinery,granddaughter,True,['Ġrefinery'],['Ġgranddaughter'],1,1,0.9999732,3.3415886e-06,3.4632062e-06,2.0031759e-05,0.00047494596,1,1
3,sibl,3,sibl,amaranth,sainfoin,True,"['Ġam', 'aran', 'th']","['Ġs', 'ain', 'fo', 'in']",3,4,9.181825e-06,3.4356388e-05,5.941164e-06,0.9999505,0.00083762506,2,1
3,sibl,3,sibl,phlox,ginger,True,"['Ġph', 'l', 'ox']",['Ġginger'],3,1,8.509823e-06,3.4596575e-05,6.214974e-06,0.99995065,0.00083461945,1,6
0,false,0,false,ambulance,masonry,True,['Ġambulance'],"['Ġm', 'asonry']",1,2,0.9999852,3.9222155e-06,6.1302385e-06,4.793917e-06,0.00028279942,1,3
0,false,0,false,mint,dat,True,['Ġmint'],['Ġdat'],1,1,0.9999844,5.4992106e-06,5.7134503e-06,4.4348967e-06,0.00029699027,8,1
0,false,0,false,lion,oscilloscope,True,['Ġlion'],"['Ġoscill', 'oscope']",1,2,0.99998534,4.410383e-06,5.712911e-06,4.5285906e-06,0.00027951493,4,1
1,hypo,1,hypo,larvacean,chordate,True,"['Ġlar', 'v', 'ace', 'an']","['Ġchord', 'ate']",4,2,9.146484e-06,0.9999536,1.6083226e-05,2.1132193e-05,0.0008042945,1,2
0,false,0,false,ascidian,fillet,True,"['Ġasc', 'idian']","['Ġfil', 'let']",2,2,0.99894756,0.00045131866,9.2184404e-05,0.0005089664,0.013337386,1,7
0,false,0,false,refinery,dorian,True,['Ġrefinery'],"['Ġd', 'orian']",1,2,0.99997663,3.160787e-06,3.9707847e-06,1.6207485e-05,0.00042061362,1,3
0,false,0,false,mint,goatee,True,['Ġmint'],"['Ġgo', 'ate', 'e']",1,3,0.99998534,4.6799423e-06,5.447088e-06,4.510626e-06,0.00027936144,8,1
3,sibl,3,sibl,pineapple,milkweed,True,['Ġpineapple'],"['Ġmilk', 'weed']",1,2,9.409196e-06,2.9640558e-05,6.880082e-06,0.9999541,0.0007871646,2,2
0,false,0,false,genet,spandau,True,"['Ġgen', 'et']","['Ġsp', 'and', 'au']",2,3,0.99998283,5.444332e-06,8.371802e-06,3.3760844e-06,0.0003225328,3,1
3,sibl,3,sibl,lobster,mantis,True,['Ġlobster'],"['Ġm', 'antis']",1,2,1.0043956e-05,9.250733e-05,7.4556747e-06,0.99988997,0.0016920934,2,1
0,false,0,false,canary,fipple,True,"['Ġcan', 'ary']","['Ġf', 'ipple']",2,2,0.9999845,4.716369e-06,6.982251e-06,3.7155164e-06,0.00029224818,5,1
3,sibl,3,sibl,oxali,plumbago,True,"['Ġox', 'ali']","['Ġpl', 'umb', 'ago']",2,3,8.066215e-06,3.5089004e-05,6.577842e-06,0.9999503,0.0008406923,0,2
3,sibl,3,sibl,barberry,hawthorn,True,"['Ġbar', 'berry']","['Ġhaw', 'th', 'orn']",2,3,5.7921548e-06,4.3320688e-05,1.04905275e-05,0.9999404,0.0009881922,1,1
3,sibl,3,sibl,oxali,thyme,True,"['Ġox', 'ali']","['Ġthy', 'me']",2,2,7.8681105e-06,3.4214136e-05,6.8529043e-06,0.999951,0.00082913425,0,2
3,sibl,3,sibl,otter,chimpanzee,True,"['Ġot', 'ter']","['Ġchimpan', 'zee']",2,2,1.2786431e-05,4.489926e-05,6.112781e-06,0.9999362,0.001054201,2,1
3,sibl,3,sibl,sage,carrot,True,['Ġsage'],['Ġcarrot'],1,1,1.0035791e-05,2.9709441e-05,6.118314e-06,0.9999541,0.0007855166,5,4
0,false,0,false,refinery,organiser,True,['Ġrefinery'],"['Ġorgan', 'iser']",1,2,0.9999788,3.2698883e-06,3.811158e-06,1.4219523e-05,0.0003879349,1,3
0,false,0,false,cicada,lugger,True,"['Ġc', 'ic', 'ada']","['Ġlug', 'ger']",3,2,0.99998474,5.081659e-06,5.4406987e-06,4.6113837e-06,0.0002880119,1,1
3,sibl,3,sibl,trilobite,tick,True,"['Ġtr', 'il', 'ob', 'ite']",['Ġtick'],4,1,1.2515804e-05,6.442335e-05,6.4654246e-06,0.99991655,0.0013324899,1,8
3,sibl,3,sibl,henbane,ginseng,True,"['Ġhen', 'bane']","['Ġg', 'ins', 'eng']",2,3,8.957027e-06,3.4062123e-05,6.232365e-06,0.99995077,0.00083452417,1,2
0,false,0,false,refinery,circinus,True,['Ġrefinery'],"['Ġcirc', 'inus']",1,2,0.999977,3.2839393e-06,3.973165e-06,1.5742402e-05,0.0004154664,1,1
3,sibl,3,sibl,hydrangea,croton,True,"['Ġhy', 'dr', 'ange', 'a']","['Ġcro', 'ton']",4,2,9.044648e-06,3.7026264e-05,6.2239774e-06,0.99994767,0.0008796538,1,2
3,sibl,3,sibl,lamb,chive,True,['Ġlamb'],"['Ġch', 'ive']",1,2,1.1130973e-05,4.001008e-05,6.2437907e-06,0.99994266,0.0009583503,6,1
0,false,0,false,mint,ampicillin,True,['Ġmint'],"['Ġam', 'pic', 'illin']",1,3,0.9999852,4.4884355e-06,4.3585464e-06,5.7947236e-06,0.00027923202,8,1
0,false,0,false,maggot,fusee,True,"['Ġmag', 'got']","['Ġfuse', 'e']",2,2,0.99998534,4.5864094e-06,5.404317e-06,4.712691e-06,0.00028061494,1,4
0,false,0,false,mint,cymograph,True,['Ġmint'],"['Ġcy', 'm', 'ograph']",1,3,0.9999856,4.4090843e-06,4.500125e-06,5.5386226e-06,0.00027589727,8,1
0,false,0,false,refinery,burthen,True,['Ġrefinery'],"['Ġb', 'urt', 'hen']",1,3,0.9999809,2.9335595e-06,5.0380518e-06,1.1038182e-05,0.00035177707,1,2
0,false,0,false,wasp,coign,True,"['Ġwas', 'p']","['Ġco', 'ign']",2,2,0.99998426,5.7561524e-06,6.013687e-06,4.080299e-06,0.0003004142,2,2
3,sibl,3,sibl,songbird,mammoth,True,"['Ġsong', 'bird']",['Ġmammoth'],2,1,1.1695285e-05,4.208185e-05,5.9373024e-06,0.9999403,0.0009925753,1,2
3,sibl,3,sibl,stock,cineraria,True,['Ġstock'],"['Ġc', 'iner', 'aria']",1,3,9.166206e-06,3.704346e-05,6.1924316e-06,0.99994755,0.0008814141,27,2
3,sibl,3,sibl,shellflower,iris,True,"['Ġshell', 'flower']","['Ġir', 'is']",2,2,7.627019e-06,3.888791e-05,6.923544e-06,0.9999466,0.00089509913,2,3
0,false,0,false,tiger,blackface,True,['Ġtiger'],"['Ġblack', 'face']",1,2,0.9999839,5.269552e-06,6.4679634e-06,4.371162e-06,0.00030493183,2,1
0,false,0,false,agamid,maildrop,True,"['Ġag', 'am', 'id']","['Ġma', 'ild', 'rop']",3,3,0.99998486,4.0027476e-06,7.1118766e-06,3.8838457e-06,0.00028478648,1,1
