pred_label,pred_rel,real_label,real_rel,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,attri,coord,event,hyper,mero,random,entropy,nsynsests_source,nsynsests_target
1,coord,1,coord,couch,wardrobe,True,['Ġcouch'],['Ġwardrobe'],1,1,3.3509667e-05,0.99945563,0.00025405065,0.00013487459,8.735015e-05,3.4649063e-05,0.0077423686,4,3
5,random,5,random,bus,phone,True,['Ġbus'],['Ġphone'],1,1,2.8528591e-05,9.696201e-05,0.00017773581,2.4153484e-05,0.00017928722,0.99949336,0.0072701513,7,4
5,random,5,random,robe,sauce,True,['Ġrobe'],['Ġsauce'],1,1,2.9714765e-05,3.130732e-05,3.3458342e-05,1.967089e-05,7.869114e-05,0.9998072,0.003071267,4,4
3,hyper,3,hyper,musket,artifact,True,"['Ġmus', 'ket']",['Ġartifact'],2,1,0.00013672395,0.00013031218,0.00018983072,0.9994023,7.237398e-05,6.847188e-05,0.008588458,1,1
5,random,5,random,motorcycle,report,True,['Ġmotorcycle'],['Ġreport'],1,1,2.6194983e-05,2.8672324e-05,2.8069606e-05,2.1859649e-05,8.2752915e-05,0.9998124,0.0029869967,2,13
2,event,2,event,jet,take,True,['Ġjet'],['Ġtake'],1,1,0.00014988896,4.9655577e-05,0.9984987,7.2442795e-05,6.9878224e-05,0.0011594628,0.018046852,9,44
5,random,5,random,jacket,loyalist,True,['Ġjacket'],"['Ġloyal', 'ist']",1,2,3.3704604e-05,2.860104e-05,2.9018547e-05,2.8691768e-05,6.099205e-05,0.999819,0.002917831,7,1
5,random,5,random,cannon,culmination,True,['Ġcannon'],['Ġculmination'],1,1,2.5126074e-05,2.7982727e-05,2.550365e-05,2.445452e-05,0.00010880411,0.9997881,0.0033091498,8,4
5,random,0,attri,corkscrew,classic,False,"['Ġcor', 'ks', 'crew']",['Ġclassic'],3,1,4.7208476e-05,3.515393e-05,1.8514753e-05,3.7047965e-05,5.6240577e-05,0.99980587,0.0031090274,2,5
2,event,2,event,helicopter,fuel,True,['Ġhelicopter'],['Ġfuel'],1,1,0.0016577066,0.00592109,0.82202244,0.0020218634,0.16681787,0.0015590372,0.75518805,1,5
1,coord,5,random,hat,capabel,False,['Ġhat'],"['Ġcap', 'abel']",1,2,0.00019152457,0.79403776,0.0006507452,0.0005550023,0.0008626089,0.20370238,0.7558213,4,0
3,hyper,3,hyper,spinach,veggie,True,['Ġspinach'],"['Ġve', 'ggie']",1,2,0.00012834826,0.0001231105,0.00016902221,0.99941814,0.00010071778,6.07317e-05,0.008403257,2,1
5,random,5,random,sheep,transportation,True,['Ġsheep'],['Ġtransportation'],1,1,2.8255643e-05,2.5731717e-05,2.4312236e-05,2.3560431e-05,8.688763e-05,0.99981123,0.0029986056,3,6
5,random,5,random,rat,socialist,True,['Ġrat'],['Ġsocialist'],1,1,3.190892e-05,2.7513268e-05,2.567568e-05,2.2782257e-05,6.7674926e-05,0.99982446,0.0028268592,11,2
2,event,2,event,dresser,buy,True,"['Ġdress', 'er']",['Ġbuy'],2,1,7.0604656e-05,7.661666e-05,0.9991097,8.449207e-05,7.662207e-05,0.00058202207,0.011750779,5,6
1,coord,1,coord,parsley,turnip,True,"['Ġpars', 'ley']","['Ġturn', 'ip']",2,2,4.0522147e-05,0.999689,6.500795e-05,0.000113218244,5.140194e-05,4.098984e-05,0.0047581573,2,2
5,random,5,random,cabbage,invoke,True,['Ġcabbage'],['Ġinvoke'],1,1,2.6929773e-05,2.8063057e-05,2.1767086e-05,2.801081e-05,9.0105816e-05,0.99980515,0.0030858119,4,3
5,random,5,random,chisel,rectification,True,"['Ġch', 'isel']","['Ġrect', 'ification']",2,2,3.2500287e-05,2.7107968e-05,2.0942818e-05,2.6972171e-05,8.1947546e-05,0.9998105,0.0030164854,4,4
5,random,5,random,apple,flexibility,True,['Ġapple'],['Ġflexibility'],1,1,3.397918e-05,2.5099158e-05,2.074625e-05,2.7069387e-05,8.778415e-05,0.9998054,0.0030853117,2,3
0,attri,0,attri,washer,full,True,"['Ġwas', 'her']",['Ġfull'],2,1,0.9991627,5.186356e-05,0.00019956045,9.0893e-05,6.24209e-05,0.00043271395,0.011326147,3,13
5,random,5,random,sword,sail,True,['Ġsword'],['Ġsail'],1,1,2.3319557e-05,3.400789e-05,9.6232856e-05,1.9244939e-05,8.604017e-05,0.99974114,0.003984522,1,7
4,mero,2,event,coat,button,False,['Ġcoat'],['Ġbutton'],1,1,0.00037137308,0.0011267852,0.16225393,0.00036469367,0.8342085,0.0016747711,0.6787404,6,9
5,random,5,random,piano,physiotherapy,True,['Ġpiano'],"['Ġphysi', 'otherapy']",1,2,2.5936675e-05,2.7950595e-05,3.0428753e-05,2.3781138e-05,8.2656596e-05,0.9998093,0.0030360338,4,1
1,coord,1,coord,tanker,ambulance,True,['Ġtanker'],['Ġambulance'],1,1,5.294886e-05,0.9996928,8.46973e-05,8.523883e-05,4.5893e-05,3.854846e-05,0.0047200564,2,1
5,random,5,random,blouse,inspect,True,"['Ġbl', 'ouse']",['Ġinspect'],2,1,2.5559326e-05,3.425043e-05,0.00023397889,2.3755327e-05,7.211983e-05,0.99961036,0.0056393244,1,3
5,random,5,random,bus,malt,True,['Ġbus'],['Ġmalt'],1,1,2.6673706e-05,3.317688e-05,2.7372687e-05,2.162013e-05,8.249173e-05,0.9998087,0.0030440025,7,7
5,random,5,random,saw,racketeer,True,['Ġsaw'],"['Ġracket', 'eer']",1,2,3.091709e-05,2.733831e-05,3.746981e-05,2.2852493e-05,6.288816e-05,0.9998185,0.0029203207,28,2
5,random,5,random,coyote,protectorate,True,"['Ġcoy', 'ote']","['Ġprotect', 'orate']",2,2,3.890517e-05,3.216404e-05,3.2533626e-05,4.8895654e-05,5.0380746e-05,0.99979717,0.003247028,3,1
5,random,5,random,train,quadrant,True,['Ġtrain'],"['Ġquad', 'rant']",1,2,2.7566279e-05,3.0386653e-05,2.9224258e-05,2.7105589e-05,8.48071e-05,0.999801,0.0031592601,17,4
0,attri,0,attri,pub,new,True,['Ġpub'],['Ġnew'],1,1,0.9995808,6.308029e-05,7.875124e-05,0.0001299517,6.158931e-05,8.5771186e-05,0.006255952,1,12
2,event,2,event,dove,nest,True,['Ġdove'],['Ġnest'],1,1,6.747885e-05,9.9026154e-05,0.9994504,0.00011186706,9.024477e-05,0.00018092305,0.007974865,8,9
2,event,2,event,scooter,repair,True,"['Ġsc', 'ooter']",['Ġrepair'],2,1,0.00012392897,7.59862e-05,0.999466,9.577895e-05,0.00011080247,0.00012745845,0.007801842,5,8
5,random,5,random,crow,gambler,True,['Ġcrow'],"['Ġgamb', 'ler']",1,2,2.468924e-05,3.9212922e-05,2.9889283e-05,2.4593852e-05,6.8393245e-05,0.99981326,0.0029933597,9,2
1,coord,1,coord,mug,plate,True,['Ġmug'],['Ġplate'],1,1,3.785936e-05,0.9993944,0.0002814858,0.00013698115,0.00012217238,2.7021977e-05,0.00850561,5,16
4,mero,5,random,whale,axon,False,['Ġwhale'],"['Ġax', 'on']",1,2,8.386624e-05,7.379068e-05,8.5015534e-05,0.00017156602,0.9979558,0.0016299952,0.023485618,3,1
1,coord,1,coord,stereo,phone,True,['Ġstereo'],['Ġphone'],1,1,3.7791902e-05,0.9995183,0.00019857044,8.008005e-05,0.00012422656,4.103724e-05,0.006991559,3,4
5,random,5,random,grasshopper,crimestoppers,True,"['Ġgrass', 'ho', 'pper']","['Ġcrim', 'est', 'oppers']",3,3,2.7472748e-05,3.4563207e-05,2.7379083e-05,2.555884e-05,7.149515e-05,0.9998135,0.002986964,2,0
5,random,5,random,truck,mailing,True,['Ġtruck'],['Ġmailing'],1,1,2.6520634e-05,2.906013e-05,2.7418208e-05,2.5144049e-05,7.820403e-05,0.99981374,0.00297659,3,4
4,mero,4,mero,villa,guest,True,"['Ġvill', 'a']",['Ġguest'],2,1,7.811522e-05,6.538994e-05,0.0008514308,6.683378e-05,0.99807477,0.0008634808,0.02314739,4,4
5,random,5,random,axe,give,True,['Ġaxe'],['Ġgive'],1,1,2.5755986e-05,2.615849e-05,3.156851e-05,2.1531263e-05,9.4731695e-05,0.99980026,0.0031509188,3,45
3,hyper,3,hyper,beet,vegetable,True,['Ġbeet'],['Ġvegetable'],1,1,0.000116327195,0.00012182769,0.00016932692,0.9994254,0.00010299504,6.420707e-05,0.00831304,2,2
0,attri,0,attri,couch,rectangular,True,['Ġcouch'],['Ġrectangular'],1,1,0.9995358,8.027206e-05,6.423921e-05,0.00010901634,4.834951e-05,0.00016231494,0.0068277474,4,2
1,coord,1,coord,robe,pants,True,['Ġrobe'],['Ġpants'],1,1,4.867199e-05,0.9993686,0.0003743124,8.053243e-05,9.3044044e-05,3.4843633e-05,0.008726151,4,6
2,event,2,event,grenade,injure,True,['Ġgrenade'],['Ġinjure'],1,1,8.5451975e-05,9.847907e-05,0.9994685,0.00015445489,8.118378e-05,0.000112006586,0.007760965,1,3
4,mero,4,mero,bull,snout,True,['Ġbull'],"['Ġsn', 'out']",1,2,8.412696e-05,8.311197e-05,0.000118499505,7.62069e-05,0.99879813,0.0008399425,0.015168373,15,3
0,attri,0,attri,pheasant,young,True,"['Ġp', 'he', 'asant']",['Ġyoung'],3,1,0.9995245,5.741729e-05,0.00010146634,9.6268996e-05,4.141094e-05,0.00017885561,0.006954695,2,14
5,random,5,random,goat,Victorian,True,['Ġgoat'],['ĠVictorian'],1,1,3.2803015e-05,2.6956786e-05,2.2464266e-05,2.3551018e-05,7.829181e-05,0.999816,0.0029403314,4,4
5,random,5,random,washer,text,True,"['Ġwas', 'her']",['Ġtext'],2,1,2.9396764e-05,2.8140108e-05,2.3257018e-05,2.2871747e-05,8.929212e-05,0.99980706,0.003057902,3,4
2,event,2,event,cypress,live,True,"['Ġcy', 'press']",['Ġlive'],2,1,8.0142e-05,6.238032e-05,0.99944395,9.2358016e-05,7.664829e-05,0.0002445887,0.007984147,2,19
5,random,5,random,grenade,state,True,['Ġgrenade'],['Ġstate'],1,1,2.980519e-05,2.6116097e-05,2.5188501e-05,2.480409e-05,8.403273e-05,0.99981004,0.0030217057,1,11
1,coord,1,coord,bag,box,True,['Ġbag'],['Ġbox'],1,1,3.6786536e-05,0.9995938,0.00015554526,0.00011426065,6.708881e-05,3.2548323e-05,0.006007249,14,13
5,random,5,random,woodpecker,electrician,True,"['Ġwood', 'pe', 'cker']","['Ġelectric', 'ian']",3,2,3.0172372e-05,5.7531437e-05,2.0087158e-05,3.5682584e-05,7.318554e-05,0.99978334,0.0034220181,1,1
5,random,5,random,bag,operate,True,['Ġbag'],['Ġoperate'],1,1,2.5954021e-05,2.6571579e-05,3.0387311e-05,2.2321487e-05,8.837315e-05,0.99980646,0.0030695419,14,7
0,attri,0,attri,horse,strong,True,['Ġhorse'],['Ġstrong'],1,1,0.99951565,4.8568974e-05,0.00011918395,8.560209e-05,5.0185372e-05,0.00018089224,0.0070706266,6,10
5,random,5,random,dishwasher,pharmacy,True,"['Ġdish', 'washer']",['Ġpharmacy'],2,1,3.240665e-05,2.5951565e-05,2.3925286e-05,2.4689865e-05,9.3484676e-05,0.99979955,0.0031642527,2,2
5,random,5,random,whale,first,True,['Ġwhale'],['Ġfirst'],1,1,2.4381156e-05,3.101489e-05,2.7388509e-05,2.3923221e-05,8.472181e-05,0.9998086,0.0030425824,3,16
5,random,5,random,oven,cannot,True,['Ġoven'],['Ġcannot'],1,1,2.185442e-05,3.3804557e-05,5.5415072e-05,2.3964734e-05,6.3035426e-05,0.99980193,0.0031570701,1,0
0,attri,0,attri,musket,new,True,"['Ġmus', 'ket']",['Ġnew'],2,1,0.9995735,6.7549176e-05,0.00010478886,0.00012396522,5.3346943e-05,7.680311e-05,0.006352069,1,12
5,random,5,random,eagle,offseason,True,['Ġeagle'],['Ġoffseason'],1,1,2.685376e-05,2.9476578e-05,2.1114474e-05,2.6725225e-05,9.156896e-05,0.9998043,0.0030959777,6,0
2,event,2,event,ambulance,load,True,['Ġambulance'],['Ġload'],1,1,7.481256e-05,7.5176016e-05,0.9994467,7.2948336e-05,0.00014920895,0.0001811736,0.008004372,1,14
2,event,2,event,celery,wash,True,"['Ġcel', 'ery']",['Ġwash'],2,1,0.00015721816,6.226558e-05,0.99938154,9.46411e-05,5.8636135e-05,0.0002457553,0.008784617,2,21
5,random,5,random,train,promise,True,['Ġtrain'],['Ġpromise'],1,1,2.839759e-05,3.0389065e-05,3.1025695e-05,2.2884878e-05,6.802114e-05,0.99981934,0.0029046345,17,6
5,random,5,random,stereo,candy,True,['Ġstereo'],['Ġcandy'],1,1,2.885388e-05,3.1940646e-05,3.2343454e-05,2.3713197e-05,6.9986025e-05,0.99981314,0.002994465,3,2
5,random,5,random,cathedral,satellite,True,['Ġcathedral'],['Ġsatellite'],1,1,3.0444691e-05,3.8692262e-05,2.4259825e-05,3.3611996e-05,8.552597e-05,0.9997875,0.0033575993,3,5
5,random,5,random,coat,handrail,True,['Ġcoat'],"['Ġhand', 'rail']",1,2,1.9239933e-05,3.7484686e-05,2.8454064e-05,2.837188e-05,0.0001974661,0.999689,0.0045894734,6,1
5,random,5,random,motorcycle,international,True,['Ġmotorcycle'],['Ġinternational'],1,1,3.5472993e-05,3.006821e-05,2.188521e-05,2.2367887e-05,8.044307e-05,0.9998098,0.0030289134,2,3
2,event,2,event,ferry,moor,True,['Ġferry'],"['Ġm', 'oor']",1,2,4.2620813e-05,7.525901e-05,0.9993591,0.0001003078,0.00023582173,0.00018699189,0.00906411,5,5
1,coord,1,coord,cat,dog,True,['Ġcat'],['Ġdog'],1,1,5.974176e-05,0.9996375,0.00012588367,0.00010947451,3.9755014e-05,2.7590357e-05,0.0054313475,10,8
0,attri,0,attri,toaster,electric,True,"['Ġto', 'aster']",['Ġelectric'],2,1,0.99957925,8.3045634e-05,0.00010084609,9.450071e-05,6.812521e-05,7.426045e-05,0.006296414,2,4
5,random,5,random,shirt,registered,True,['Ġshirt'],['Ġregistered'],1,1,3.298332e-05,2.81127e-05,2.1201342e-05,2.3878672e-05,8.7518914e-05,0.99980634,0.003070982,2,13
0,attri,0,attri,cypress,long,True,"['Ġcy', 'press']",['Ġlong'],2,1,0.999318,7.242055e-05,6.199588e-05,0.000102251855,5.7893696e-05,0.0003874693,0.009407908,2,12
5,random,5,random,van,maritime,True,['Ġvan'],['Ġmaritime'],1,1,3.6880767e-05,2.836281e-05,2.1687556e-05,2.275337e-05,7.954881e-05,0.99981076,0.0030147876,5,2
0,attri,0,attri,yacht,short,True,['Ġyacht'],['Ġshort'],1,1,0.9988532,5.8180798e-05,0.00011461172,7.1601695e-05,7.194881e-05,0.0008304318,0.014447021,2,23
1,coord,1,coord,cannon,grenade,True,['Ġcannon'],['Ġgrenade'],1,1,3.6085377e-05,0.99932694,0.00022858681,0.00030288377,7.092941e-05,3.4722998e-05,0.009300574,8,1
2,event,2,event,cedar,fall,True,"['Ġc', 'edar']",['Ġfall'],2,1,5.8214227e-05,6.521319e-05,0.99916315,8.649889e-05,0.00010549159,0.00052146584,0.011180278,3,44
2,event,2,event,helicopter,build,True,['Ġhelicopter'],['Ġbuild'],1,1,0.000103339764,6.178271e-05,0.99930406,9.179237e-05,6.085196e-05,0.00037808984,0.009617379,1,12
5,random,5,random,screwdriver,note,True,"['Ġscrew', 'driver']",['Ġnote'],2,1,1.8989262e-05,4.7164467e-05,4.368253e-05,3.7673646e-05,0.000111468966,0.999741,0.003999263,2,13
5,random,5,random,ferry,rime,True,['Ġferry'],"['Ġr', 'ime']",1,2,3.356029e-05,2.9589468e-05,2.558197e-05,2.2875001e-05,7.824052e-05,0.99981016,0.0030280338,5,4
0,attri,0,attri,radio,old,True,['Ġradio'],['Ġold'],1,1,0.9995615,7.704281e-05,7.874303e-05,0.00015488318,5.295928e-05,7.488883e-05,0.0064977463,5,9
1,coord,1,coord,spade,tweezers,True,"['Ġsp', 'ade']","['Ġtw', 'eez', 'ers']",2,3,3.251367e-05,0.9995881,0.0001594515,0.00013516081,5.343484e-05,3.1466334e-05,0.006056484,4,1
4,mero,4,mero,cathedral,outside,True,['Ġcathedral'],['Ġoutside'],1,1,0.00010204321,7.3822885e-05,0.00017859237,6.21686e-05,0.9990533,0.0005300957,0.012591943,3,14
2,event,2,event,bull,run,True,['Ġbull'],['Ġrun'],1,1,8.1634455e-05,8.872507e-05,0.99946266,7.414028e-05,9.729165e-05,0.00019554964,0.0078009055,15,57
2,event,2,event,oven,clean,True,['Ġoven'],['Ġclean'],1,1,0.3882754,0.0013275427,0.6064018,0.0021974714,0.000914289,0.0008834544,1.017832,1,31
1,coord,1,coord,axe,plier,True,['Ġaxe'],"['Ġpl', 'ier']",1,2,3.1810505e-05,0.9995441,0.00021280434,0.00011728994,5.9466638e-05,3.4555935e-05,0.0066071167,3,1
2,event,2,event,radish,grow,True,"['Ġrad', 'ish']",['Ġgrow'],2,1,8.505534e-05,9.060935e-05,0.99947673,0.00015041672,6.686635e-05,0.00013048046,0.007643132,5,10
5,random,5,random,beetle,believe,True,['Ġbeetle'],['Ġbelieve'],1,1,2.7484006e-05,2.870003e-05,2.815974e-05,2.4490468e-05,6.7607005e-05,0.99982363,0.0028413695,6,5
2,event,2,event,bus,break,True,['Ġbus'],['Ġbreak'],1,1,0.000109975605,5.8904505e-05,0.9976515,6.090134e-05,0.00010963203,0.002009019,0.025952416,7,75
5,random,5,random,hammer,establish,True,['Ġhammer'],['Ġestablish'],1,1,2.289746e-05,2.7425876e-05,2.5119705e-05,2.4615996e-05,0.00010792837,0.99979204,0.0032515214,10,8
5,random,5,random,hat,fulfilment,True,['Ġhat'],"['Ġfulfil', 'ment']",1,2,2.6814643e-05,2.6400256e-05,2.71634e-05,2.6097636e-05,7.163513e-05,0.99982196,0.0028614637,4,2
1,coord,1,coord,dress,robe,True,['Ġdress'],['Ġrobe'],1,1,3.2277334e-05,0.99955684,0.0001874791,6.6303866e-05,0.00011081286,4.6381196e-05,0.006486178,21,4
4,mero,4,mero,van,oil,True,['Ġvan'],['Ġoil'],1,1,0.000117077965,9.459748e-05,0.00034351845,6.746022e-05,0.9990687,0.00030866032,0.012623717,5,6
5,random,5,random,robe,modernisation,True,['Ġrobe'],"['Ġmodern', 'isation']",1,2,3.9646802e-05,2.718808e-05,2.2110584e-05,3.4239765e-05,6.311136e-05,0.99981374,0.0029911464,4,1
1,coord,1,coord,butterfly,ant,True,['Ġbutterfly'],['Ġant'],1,1,6.438642e-05,0.9997018,6.362519e-05,7.263162e-05,5.5558423e-05,4.2021053e-05,0.004608426,5,1
2,event,2,event,lion,frighten,True,['Ġlion'],"['Ġfright', 'en']",1,2,0.00015445515,9.346618e-05,0.99946827,9.9537225e-05,6.9432666e-05,0.000114873954,0.007759335,4,2
2,event,5,random,bus,sell,False,['Ġbus'],['Ġsell'],1,1,0.00020444953,5.8589518e-05,0.99840134,7.0275644e-05,6.449871e-05,0.0012008623,0.0191518,7,9
0,attri,0,attri,pine,odorous,True,['Ġpine'],"['Ġod', 'orous']",1,2,0.99952066,4.9073078e-05,0.00010070419,0.00010801552,4.7071353e-05,0.00017438798,0.0070080766,3,3
5,random,5,random,pheasant,brew,True,"['Ġp', 'he', 'asant']",['Ġbrew'],3,1,2.4566147e-05,2.606274e-05,5.009014e-05,1.9308467e-05,8.757029e-05,0.9997924,0.003270831,2,3
5,random,5,random,pineapple,editor,True,['Ġpineapple'],['Ġeditor'],1,1,3.0236999e-05,2.7090702e-05,2.4394854e-05,2.2892731e-05,8.110235e-05,0.99981433,0.0029616742,2,2
5,random,5,random,dagger,curate,True,['Ġdagger'],"['Ġcur', 'ate']",1,2,2.2190212e-05,3.2355245e-05,3.4336077e-05,2.4602485e-05,8.0859376e-05,0.9998056,0.0030911504,2,1
5,random,5,random,turtle,strict,True,['Ġturtle'],['Ġstrict'],1,1,3.3564742e-05,2.766482e-05,2.1304224e-05,2.2575707e-05,8.758178e-05,0.9998073,0.0030553134,4,5
5,random,5,random,spade,donate,True,"['Ġsp', 'ade']",['Ġdonate'],2,1,2.6774343e-05,2.6963553e-05,5.0962466e-05,1.8868148e-05,6.794681e-05,0.9998085,0.0030557888,4,1
5,random,5,random,hammer,postponement,True,['Ġhammer'],"['Ġpostp', 'onement']",1,2,3.3917044e-05,2.3783963e-05,2.567927e-05,2.5296877e-05,7.4796786e-05,0.9998166,0.0029367432,10,2
5,random,5,random,van,island,True,['Ġvan'],['Ġisland'],1,1,2.785106e-05,3.8017562e-05,2.5449093e-05,2.0504478e-05,9.192573e-05,0.9997962,0.0032139225,5,2
5,random,5,random,cow,bottom,True,['Ġcow'],['Ġbottom'],1,1,2.1988264e-05,3.1731684e-05,3.0226223e-05,2.1455402e-05,0.00010391628,0.9997907,0.0032778946,4,12
3,hyper,3,hyper,cockroach,pest,True,"['Ġcock', 'roach']",['Ġpest'],2,1,0.00019023744,0.00010518411,0.00014798535,0.99940443,7.4918484e-05,7.719808e-05,0.008564212,1,4
5,random,5,random,car,describe,True,['Ġcar'],['Ġdescribe'],1,1,2.8822362e-05,2.8217566e-05,2.9417191e-05,2.0479401e-05,7.995186e-05,0.99981314,0.0029807012,5,4
5,random,5,random,robin,break,True,"['Ġrob', 'in']",['Ġbreak'],2,1,2.5272202e-05,2.8303552e-05,4.4173972e-05,2.0579473e-05,6.539768e-05,0.99981636,0.002947159,2,75
5,random,5,random,pineapple,seance,True,['Ġpineapple'],"['Ġse', 'ance']",1,2,2.8858369e-05,2.67402e-05,2.7585289e-05,2.252223e-05,8.0104975e-05,0.9998142,0.002964966,2,1
5,random,5,random,sheep,advocacy,True,['Ġsheep'],['Ġadvocacy'],1,1,2.7326574e-05,2.7201819e-05,2.2038477e-05,2.3859677e-05,0.00010045271,0.9997992,0.0031580667,3,1
1,coord,1,coord,onion,bean,True,['Ġonion'],['Ġbean'],1,1,3.8907143e-05,0.9996743,0.00011761608,8.409988e-05,4.7335652e-05,3.7730457e-05,0.0049480414,3,5
4,mero,4,mero,hotel,stair,True,['Ġhotel'],['Ġstair'],1,1,7.388769e-05,5.8787296e-05,0.00034816854,5.693786e-05,0.99862194,0.0008403355,0.017215079,1,1
5,random,0,attri,squirrel,urban,False,['Ġsquirrel'],['Ġurban'],1,1,6.8003035e-05,3.211602e-05,2.2378981e-05,2.4883242e-05,5.2322048e-05,0.99980026,0.003179265,2,2
4,mero,4,mero,glider,door,True,"['Ġgl', 'ider']",['Ġdoor'],2,1,6.0031874e-05,8.299732e-05,0.00036177898,5.7990666e-05,0.99857485,0.00086236675,0.01775224,1,5
5,random,5,random,library,give,True,['Ġlibrary'],['Ġgive'],1,1,2.8191827e-05,2.8572278e-05,2.5662099e-05,2.441361e-05,7.612636e-05,0.9998171,0.0029281985,5,45
5,random,5,random,penguin,committee,True,"['Ġpengu', 'in']",['Ġcommittee'],2,1,2.9181501e-05,2.8105278e-05,2.141118e-05,2.3790006e-05,9.492699e-05,0.99980265,0.0031153904,1,2
1,coord,1,coord,cabbage,spinach,True,['Ġcabbage'],['Ġspinach'],1,1,5.0217244e-05,0.9996917,8.889423e-05,7.916867e-05,5.8298316e-05,3.17646e-05,0.0047314717,4,2
1,coord,1,coord,jar,box,True,['Ġjar'],['Ġbox'],1,1,3.516293e-05,0.99943453,0.00024661218,0.00015345581,0.00010351118,2.6721558e-05,0.008012073,8,13
2,event,2,event,cherry,pick,True,['Ġcherry'],['Ġpick'],1,1,5.299749e-05,0.0001393834,0.99936634,0.0001389604,0.00020538308,9.702026e-05,0.009041864,5,21
1,coord,1,coord,yacht,car,True,['Ġyacht'],['Ġcar'],1,1,4.9690218e-05,0.9996747,9.7513235e-05,8.3430714e-05,5.2539166e-05,4.2134194e-05,0.004968663,2,5
0,attri,0,attri,cloak,long,True,['Ġcloak'],['Ġlong'],1,1,0.99955744,5.6271285e-05,7.7818586e-05,9.097819e-05,5.9598813e-05,0.00015787107,0.006546408,5,12
5,random,5,random,hotel,century,True,['Ġhotel'],['Ġcentury'],1,1,3.5131117e-05,2.8739954e-05,2.4027402e-05,2.3411163e-05,7.1203394e-05,0.99981755,0.002926625,1,2
2,event,2,event,bomber,climb,True,['Ġbomber'],['Ġclimb'],1,1,5.1734005e-05,6.0041177e-05,0.9987134,5.1080257e-05,0.00036782486,0.00075589377,0.016196452,3,9
4,mero,4,mero,hospital,outside,True,['Ġhospital'],['Ġoutside'],1,1,0.00012905967,7.170234e-05,0.00018854892,5.454452e-05,0.9989674,0.0005887638,0.013566317,2,14
2,event,2,event,guitar,enjoy,True,['Ġguitar'],['Ġenjoy'],1,1,0.00012300324,6.856269e-05,0.99945825,0.000109402805,5.849123e-05,0.00018233113,0.00785419,1,5
5,random,5,random,vest,tell,True,['Ġvest'],['Ġtell'],1,1,2.6437341e-05,3.105822e-05,2.574709e-05,2.006781e-05,9.957681e-05,0.99979717,0.0031891505,7,9
5,random,5,random,jet,excuse,True,['Ġjet'],['Ġexcuse'],1,1,2.7398733e-05,3.431361e-05,2.5159161e-05,2.3853405e-05,8.314698e-05,0.9998061,0.003081493,9,9
2,event,2,event,ambulance,run,True,['Ġambulance'],['Ġrun'],1,1,6.972611e-05,9.252046e-05,0.9994904,9.540259e-05,9.72707e-05,0.0001546142,0.007465305,1,57
1,coord,1,coord,salmon,catfish,True,['Ġsalmon'],"['Ġcat', 'fish']",1,2,4.7350317e-05,0.99971515,6.5960274e-05,8.40205e-05,4.7238776e-05,4.0421386e-05,0.004413825,5,3
0,attri,0,attri,turtle,aquatic,True,['Ġturtle'],['Ġaquatic'],1,1,0.9994579,7.765419e-05,5.9082842e-05,0.00022602399,4.6792655e-05,0.00013253083,0.00778955,4,3
3,hyper,3,hyper,plum,food,True,['Ġplum'],['Ġfood'],1,1,0.00019871473,0.00010355279,0.00020555199,0.99934727,6.966063e-05,7.514202e-05,0.009264715,5,3
5,random,5,random,bull,ritual,True,['Ġbull'],['Ġritual'],1,1,2.7100492e-05,2.8095257e-05,2.5989517e-05,2.158401e-05,8.783918e-05,0.99980944,0.0030248426,15,5
5,random,5,random,cathedral,precipice,True,['Ġcathedral'],"['Ġprecip', 'ice']",1,2,4.079574e-05,4.295522e-05,4.2138694e-05,4.8537804e-05,0.0012789619,0.99854654,0.016913181,3,1
4,mero,4,mero,horse,ear,True,['Ġhorse'],['Ġear'],1,1,0.00010646782,6.1108716e-05,0.00014251874,7.427167e-05,0.99864775,0.00096781546,0.016740372,6,5
1,coord,1,coord,saw,pincers,True,['Ġsaw'],"['Ġp', 'inc', 'ers']",1,3,3.1904983e-05,0.9996191,0.00016427516,8.9243586e-05,5.697124e-05,3.842611e-05,0.0056583965,28,2
5,random,5,random,battleship,past,True,"['Ġbattles', 'hip']",['Ġpast'],2,1,3.4485878e-05,2.4199719e-05,8.519772e-05,2.5592877e-05,6.0390033e-05,0.9997701,0.003602481,1,6
0,attri,0,attri,catfish,young,True,"['Ġcat', 'fish']",['Ġyoung'],2,1,0.9995147,5.3656822e-05,0.00012313882,8.948524e-05,4.1472467e-05,0.00017760269,0.0070802914,3,14
